SOURCE_CITY,SOURCE_STATE,SOURCE_COUNTRY,DEST_CITY,DEST_STATE,DEST_COUNTRY,TMODE,CARRIER,SPOT_RATE,DISTANCE,COST_PER_MILE
PHARR,TX,US,S SCHODACK,NY,US,LTL,ODFL,308.14,2068.2,0.15
PHARR,TX,US,WAUREGAN,CT,US,LTL,ODFL,394.5,2095.17,0.18
PHARR,TX,US,LOXLEY,AL,US,LTL,ODFL,175.48,829,0.21
PHARR,TX,US,ROSEVILLE,MI,US,LTL,ODFL,198.07,1641,0.12
PHARR,TX,US,HIGHLAND PARK,IL,US,PARCEL,FDEG,5156.75,1430,3.5
ELWOOD,IL,US,PEOSTA,IA,US,LTL,ODFL,223.37,201.25,1.09
ELWOOD,IL,US,NEW CASTLE,DE,US,LTL,ODFL,191.96,760,0.27
RICHMOND,VA,US,CHARLESTON,TN,US,TL,AFXN,1295.71,488,2.78
RICHMOND,VA,US,INWOOD,WV,US,LTL,ODFL,197.36,153,1.32
ELWOOD,IL,US,PERHAM,MN,US,LTL,ODFL,142.11,596,0.24
ELWOOD,IL,US,CLACKAMAS,OR,US,LTL,ODFL,371.85,2077,0.17
ELWOOD,IL,US,WINDSOR LOCKS,CT,US,LTL,ODFL,653.17,913,0.74
ELWOOD,IL,US,DUPONT,WA,US,LTL,ODFL,1084.75,2038,0.52
ELWOOD,IL,US,FISKDALE,MA,US,TL,RBTW,3463.73,926,3.62
ELWOOD,IL,US,BREINIGSVILLE,PA,US,LTL,ODFL,1121.61,729,1.56
ELWOOD,IL,US,WINCHESTER,VA,US,TL,RBTW,2236.65,647.67,3.43
ELWOOD,IL,US,ONTARIO,CA,US,LTL,ODFL,971.53,1950,0.48
ELWOOD,IL,US,SUMMERVILLE,SC,US,LTL,ODFL,186.24,878,0.22
ELWOOD,IL,US,DORAL,FL,US,PARCEL,FDEG,5103.25,1332,3.75
ELWOOD,IL,US,EVERETT,WA,US,LTL,ODFL,253.17,2008,0.12
ELWOOD,IL,US,ROBINSONVILLE,MS,US,TL,RBTW,1221.99,531,2.41
RICHMOND,VA,US,LACEY,WA,US,TL,RBTW,5800.35,2789,2.06
RICHMOND,VA,US,CHANNAHON,IL,US,TL,RBTW,2019.37,780,2.64
RICHMOND,VA,US,NEW CASTLE,DE,US,TL,AEQC,1114.26,209,5.11
RICHMOND,VA,US,MOORESVILLE,NC,US,LTL,ODFL,131.68,257,0.52
RICHMOND,VA,US,MAYS LANDING,NJ,US,LTL,ODFL,145.74,259,0.59
RICHMOND,VA,US,VALLEY STREAM,NY,US,LTL,ODFL,145.05,345,0.44
RICHMOND,VA,US,CAPE CORAL,FL,US,LTL,ODFL,160.06,888,0.18
RICHMOND,VA,US,OAKS,PA,US,LTL,ODFL,146.43,242,0.63
RICHMOND,VA,US,WOODBRIDGE,VA,US,LTL,ODFL,127.98,85,1.57
RICHMOND,VA,US,NORTH BRUNSWICK,NJ,US,LTL,ODFL,156.28,292,0.52
SUMNER,WA,US,BOISE,ID,US,LTL,ODFL,212.69,496,0.42
SUMNER,WA,US,GREENVILLE,TN,US,TL,RBTW,5016.64,2335,2.09
LANCASTER,TX,US,STUARTS DRAFT,VA,US,LTL,ODFL,427.87,1174,0.37
LANCASTER,TX,US,HENDERSON,NV,US,LTL,ODFL,860.91,1200,0.71
REDLANDS,CA,US,PALESTINE,TX,US,LTL,ODFL,388.83,1409,0.28
REDLANDS,CA,US,FALL RIVER,MA,US,TL,RBTW,6010.54,2885,2.04
REDLANDS,CA,US,PERRIS,CA,US,TL,RBTW,383.48,28,13.75
REDLANDS,CA,US,FRENCH CAMP,CA,US,PARCEL,FDEG,5107.3,393,12.71
REDLANDS,CA,US,SEYMOUR,IN,US,LTL,ODFL,880.88,1999.5,0.46
REDLANDS,CA,US,ST. JAMES,MO,US,LTL,ODFL,800.17,1660,0.5
REDLANDS,CA,US,AMARILLO,TX,US,TL,RBTW,3666.81,1010,3.65
REDLANDS,CA,US,HOPEWELL JUNCTION,NY,US,TL,RBTW,6968.95,2728,2.59
REDLANDS,CA,US,FISHERSVILLE,VA,US,TL,RBTW,5579.49,2441,2.4
PHARR,TX,US,SAYREVILLE,NJ,US,PARCEL,FDEG,4937,1907,2.62
PHARR,TX,US,GREENWOOD,IN,US,LTL,ODFL,187.87,1337,0.14
PHARR,TX,US,FAYETTEVILLE,NC,US,LTL,AACT,133.8,1503,0.09
PHARR,TX,US,RALEIGH,NC,US,PARCEL,FDEG,5240.5,1509,3.31
PHARR,TX,US,NEW BRIGHTON,MN,US,PARCEL,FDEG,5013.69,1433,3.49
PHARR,TX,US,INCLINE VILLAGE,NV,US,PARCEL,FDEG,5203.45,1896,2.64
PHARR,TX,US,W COXSACKIE,NY,US,PARCEL,FDEG,4987.43,2050.88,2.44
PHARR,TX,US,SPOKANE,WA,US,LTL,ODFL,513.85,2229,0.23
PHARR,TX,US,MECHANICSBURG,PA,US,LTL,ODFL,165.66,1769,0.09
PHARR,TX,US,RADNOR,PA,US,LTL,ODFL,1242.97,1853,0.7
PHARR,TX,US,ROCHESTER HILLS,MI,US,LTL,ODFL,373.11,1658,0.23
PHARR,TX,US,CALERA,AL,US,LTL,ODFL,170.06,986,0.17
PHARR,TX,US,VANCOUVER,WA,US,LTL,ODFL,377.95,2289,0.17
PHARR,TX,US,HIAWATHA,IA,US,LTL,ODFL,219.39,1299,0.17
ELWOOD,IL,US,LENEXA,KS,US,TL,RBQT,1100.11,471,2.33
ELWOOD,IL,US,MEMPHIS,TN,US,LTL,ODFL,665.16,504,1.35
ELWOOD,IL,US,S. PORTLAND,ME,US,LTL,ODFL,265.89,1048,0.27
ELWOOD,IL,US,COMMERCE,GA,US,TL,BNCH,4939.15,725,6.89
ELWOOD,IL,US,GALESBURG,MI,US,LTL,ODFL,342.17,176,1.94
ELWOOD,IL,US,BETHLEHEM,PA,US,LTL,ODFL,826.38,744,1.14
ELWOOD,IL,US,FISHERSVILLE,VA,US,LTL,ODFL,444.91,682,0.64
ELWOOD,IL,US,BILOXI,MS,US,LTL,ODFL,167.33,862,0.19
RICHMOND,VA,US,SUFFOLK,VA,US,TL,RBTW,480.67,80,6.05
RICHMOND,VA,US,LIVONIA,MI,US,TL,RBTW,1582.21,604.75,2.68
RICHMOND,VA,US,SAN ANTONIO,TX,US,TL,BNCH,4976.45,1496,3.34
RICHMOND,VA,US,SAN ANTONIO,TX,US,TL,RBTW,2514.32,1496,1.72
RICHMOND,VA,US,BRIDGEVILLE,PA,US,LTL,ODFL,148.77,327,0.46
RICHMOND,VA,US,AVON,OH,US,LTL,ODFL,141.26,465,0.31
RICHMOND,VA,US,PORTSMOUTH,NH,US,LTL,ODFL,147.67,594,0.26
RICHMOND,VA,US,RICHMOND,VA,US,LTL,ODFL,135.79,25,5.35
RICHMOND,VA,US,GAINESVILLE,VA,US,LTL,ODFL,137.48,101,1.32
LANCASTER,TX,US,RICHMOND,VA,US,LTL,ODFL,1200.04,1264,0.98
LANCASTER,TX,US,CARLISLE,PA,US,LTL,ODFL,359.65,1364,0.26
LANCASTER,TX,US,KERNERSVILLE,NC,US,LTL,ODFL,1047.36,1097,0.98
LANCASTER,TX,US,MOUNT PLEASANT,IA,US,LTL,ODFL,184.27,759.5,0.25
LANCASTER,TX,US,LOVELAND,CO,US,TL,LRGR,2777.45,834,3.29
LANCASTER,TX,US,NEW BRAUNFELS,TX,US,PARCEL,FDEG,4753.35,233,21.46
REDLANDS,CA,US,DAYTON,TX,US,TL,RBTW,3772.49,1475,2.69
REDLANDS,CA,US,COLLEGE PARK,GA,US,TL,BNCH,5083.33,2088,2.39
REDLANDS,CA,US,TRACY,CA,US,LTL,PAAF,6309.47,384,16.57
REDLANDS,CA,US,CHESAPEAKE,VA,US,TL,RBTW,5768.18,2602,2.21
PHARR,TX,US,DESTREHAN,LA,US,LTL,ODFL,194.65,677,0.3
REDLANDS,CA,US,SALEM,OR,US,TL,AFXN,3237.73,973,3.28
PHARR,TX,US,SAINT PETERSBURG,FL,US,LTL,ODFL,169.63,1300,0.13
PHARR,TX,US,LANDOVER,MD,US,PARCEL,FDEG,5119.85,1724,2.9
PHARR,TX,US,KISSIMMEE,FL,US,LTL,ODFL,207.04,1306,0.16
PHARR,TX,US,LUBBOCK,TX,US,LTL,AACT,131.18,620,0.2
PHARR,TX,US,PLEASANT PRAIRIE,WI,US,LTL,ODFL,1015.62,1451,0.72
PHARR,TX,US,ATLANTIC CITY,NJ,US,LTL,ODFL,1176.93,1890,0.63
PHARR,TX,US,DUPONT,WA,US,PARCEL,FDEG,4972.5,2372,2.11
PHARR,TX,US,HUNTLEY,IL,US,LTL,ODFL,191.38,1413,0.13
PHARR,TX,US,TAVARES,FL,US,PARCEL,FDEG,5084.05,1263,3.96
PHARR,TX,US,PLANTATION,FL,US,LTL,ODFL,252.87,1501,0.17
PHARR,TX,US,AMARILLO,TX,US,LTL,ODFL,191.71,740.4,0.26
PHARR,TX,US,RACINE,WI,US,LTL,ODFL,202.49,1468,0.14
PHARR,TX,US,SAN FRANCISCO,CA,US,PARCEL,FDEG,4978.53,1899.33,2.63
PHARR,TX,US,WARREN,OH,US,LTL,ODFL,285.81,1648,0.18
PHARR,TX,US,LORENZO,TX,US,LTL,ODFL,162.4,622,0.25
ELWOOD,IL,US,PATTERSON,CA,US,LTL,ABFS,229.58,2095,0.11
ELWOOD,IL,US,DELTONA,FL,US,TL,RBTW,3207.95,1101,3
ELWOOD,IL,US,FORT WAYNE,IN,US,LTL,ODFL,178.26,175,1.03
ELWOOD,IL,US,HENDERSON,NV,US,LTL,ODFL,3462.95,1727,1.95
ELWOOD,IL,US,MOUNT PLEASANT,IA,US,TL,LRGR,847.75,220,3.72
ELWOOD,IL,US,ALPINE,TX,US,LTL,ODFL,135.67,1323,0.1
ELWOOD,IL,US,WICHITA,KS,US,LTL,ODFL,407.88,643,0.65
RICHMOND,VA,US,ALBANY,OR,US,TL,RBTW,6026.51,2810,2.23
RICHMOND,VA,US,PARK CITY,KS,US,LTL,ODFL,1134.28,1249.5,0.92
RICHMOND,VA,US,LA GRANGE,GA,US,PARCEL,FDEG,4779.6,582,8.59
RICHMOND,VA,US,ST. JAMES,MO,US,TL,RBTW,2014.19,906,2.25
RICHMOND,VA,US,EAST RUTHERFORD,NJ,US,LTL,ODFL,158.23,330,0.46
RICHMOND,VA,US,HUTCHINSON,KS,US,TL,RBTW,2821.56,1271,2.12
LANCASTER,TX,US,SEALY,TX,US,TL,UFLB,829.04,230,3.63
LANCASTER,TX,US,TRACY,CA,US,TL,RBTW,3190.34,1664,1.85
LANCASTER,TX,US,OPELOUSAS,LA,US,TL,RBTW,977.56,364,2.71
LANCASTER,TX,US,GARDEN CITY,GA,US,LTL,ODFL,730.24,965,0.78
REDLANDS,CA,US,DALLAS,TX,US,TL,BNCH,5024,1308,3.82
REDLANDS,CA,US,STUARTS DRAFT,VA,US,TL,RBTW,6155.51,2434,2.61
PHARR,TX,US,WEST JEFFERSON,OH,US,LTL,ODFL,199.14,1471,0.14
PHARR,TX,US,LA MIRADA,CA,US,LTL,ODFL,216.45,1510,0.14
PHARR,TX,US,MACEDONIA,OH,US,LTL,ABFS,665.66,1614,0.42
PHARR,TX,US,FORT WAYNE,IN,US,LTL,ODFL,275.15,1467,0.19
PHARR,TX,US,WILMINGTON,DE,US,LTL,ODFL,1586.63,1833,0.85
PHARR,TX,US,SARASOTA,FL,US,PARCEL,FDEG,5042.5,1334,3.75
ELWOOD,IL,US,GOODYEAR,AZ,US,LTL,ODFL,2799.06,1667,1.69
RICHMOND,VA,US,MILTON,ON,CA,LTL,ODFL,368.51,535,0.72
RICHMOND,VA,US,FRESNO,TX,US,TL,RBTW,2540.76,1318,1.96
RICHMOND,VA,US,SOUTHAVEN,MS,US,LTL,ODFL,587.36,811,0.71
LANCASTER,TX,US,IMPERIAL,PA,US,TL,RBTW,2573.17,1207,2.11
LANCASTER,TX,US,DALLAS,TX,US,TL,PAMT,4985.25,13,373.47
REDLANDS,CA,US,HOPKINSVILLE,KY,US,LTL,ODFL,839.3,1914,0.43
PHARR,TX,US,WINSTON SALEM,NC,US,LTL,ODFL,234.48,1447,0.16
REDLANDS,CA,US,LOGAN TOWNSHIP,NJ,US,PARCEL,FDEG,5017.35,2608,1.92
LANCASTER,TX,US,SHAFTER,CA,US,PARCEL,FDEG,4832,1459,3.43
PHARR,TX,US,LOUISVILLE,KY,US,LTL,ABFS,226.42,1278,0.17
PHARR,TX,US,TAMARAC,FL,US,LTL,ODFL,259.16,1504,0.18
PHARR,TX,US,SOUTHAVEN,MS,US,LTL,CTII,332.63,913,0.38
PHARR,TX,US,DURHAM,CT,US,PARCEL,FDEG,5051.25,2043,2.45
PHARR,TX,US,BURKE,VA,US,PARCEL,FDEG,5148.2,1698,2.94
PHARR,TX,US,GLENS FALLS,NY,US,LTL,ODFL,334.85,2100,0.15
PHARR,TX,US,READING,PA,US,LTL,ODFL,1121.83,1834,0.6
PHARR,TX,US,YONKERS,NY,US,PARCEL,FDEG,5077.1,1961,2.55
ELWOOD,IL,US,HURRICANE,UT,US,TL,RBTW,3617.72,1588,2.39
ELWOOD,IL,US,HAZLETON,PA,US,TL,RBTW,2445.09,690,3.44
ELWOOD,IL,US,CORSICANA,TX,US,TL,BNCH,4878.9,926,5.4
ELWOOD,IL,US,TURLOCK,CA,US,LTL,ODFL,824.04,2094,0.4
ELWOOD,IL,US,"LAFAYETTE,",IN,US,LTL,ODFL,139.24,124.5,1.08
ELWOOD,IL,US,BALTIC,OH,US,LTL,ODFL,138.09,381,0.35
ELWOOD,IL,US,BOSTON,MA,US,LTL,ODFL,145.01,986,0.14
ELWOOD,IL,US,BOYNTON BEACH,FL,US,LTL,ODFL,1076.66,1278,0.83
RICHMOND,VA,US,DU BOIS,PA,US,LTL,ODFL,202.93,314,0.67
RICHMOND,VA,US,BUZZARDS BAY,MA,US,LTL,ODFL,154.04,554.5,0.28
RICHMOND,VA,US,CENTREVILLE,VA,US,PARCEL,FDEG,4769.7,102,49.24
RICHMOND,VA,US,HIALEAH GARDENS,FL,US,LTL,ODFL,163.07,938,0.17
RICHMOND,VA,US,COMMACK,NY,US,LTL,ODFL,158.9,370,0.41
RICHMOND,VA,US,MINSTER,OH,US,PARCEL,FDEG,5153.4,540,9.26
RICHMOND,VA,US,TAUNTON,MA,US,LTL,ODFL,153.59,526,0.29
RICHMOND,VA,US,MASSENA,NY,US,LTL,ODFL,145.98,628,0.24
LANCASTER,TX,US,JACKSONVILLE,FL,US,LTL,ODFL,986.78,986,0.99
LANCASTER,TX,US,PRINCE GEORGE,VA,US,TL,RBTW,3377.26,1275,2.67
LANCASTER,TX,US,SPOKANE,WA,US,TL,RBQT,4726.43,1862,2.48
PHARR,TX,US,GROVEPORT,OH,US,PARCEL,FDEG,4922.2,1485,3.37
PHARR,TX,US,SOUTHAVEN,MS,US,TL,LKCL,5654.96,913,6.08
PHARR,TX,US,RIVERSIDE,CA,US,PARCEL,FDEG,5033.2,1468,3.41
PHARR,TX,US,FISHERS,IN,US,LTL,ODFL,183.83,1362,0.14
PHARR,TX,US,DESTIN,FL,US,PARCEL,FDEG,5093.25,915,5.47
PHARR,TX,US,NELLIS AFB,NV,US,LTL,ODFL,562.71,1436,0.38
PHARR,TX,US,ROANOKE,VA,US,LTL,ODFL,199.6,1496,0.13
ELWOOD,IL,US,SAINT JAMES,MO,US,LTL,ODFL,195.27,346,0.58
ELWOOD,IL,US,WACO,TX,US,TL,RBTW,2452.28,975,2.44
ELWOOD,IL,US,EGG HARBOR TOWNSHIP,NJ,US,TL,RBTW,2558.4,817,3.09
ELWOOD,IL,US,CHICKASHA,OK,US,LTL,ODFL,127.21,789,0.17
RICHMOND,VA,US,URBANA,IL,US,LTL,ODFL,227.77,716,0.31
RICHMOND,VA,US,HOLLYWOOD,FL,US,TL,RBTW,2617.86,925,2.84
RICHMOND,VA,US,MIDDLEBURG HEIGHTS,OH,US,LTL,ODFL,142.8,449,0.32
RICHMOND,VA,US,STOUGHTON,MA,US,LTL,ODFL,147.44,542,0.28
SUMNER,WA,US,TOPEKA,KS,US,LTL,ODFL,562.37,1787,0.3
SUMNER,WA,US,N. KINGSTOWN,RI,US,LTL,ODFL,4847.83,2946,1.72
REDLANDS,CA,US,MORRIS,IL,US,LTL,FXFE,733.25,1927,0.38
REDLANDS,CA,US,SPARKS,NV,US,LTL,ODFL,201.99,461,0.44
REDLANDS,CA,US,SMYRNA,DE,US,LTL,ODFL,424.28,2616,0.16
PHARR,TX,US,FOREST PARK,GA,US,TL,RBTW,2397.48,1130,2.23
PHARR,TX,US,CANOGA PARK,CA,US,LTL,ODFL,305.47,1548,0.2
PHARR,TX,US,SUWANEE,GA,US,LTL,CTII,125.05,1161,0.11
PHARR,TX,US,SANTA BARBARA,CA,US,PARCEL,FDEG,4832.2,1616,3.09
PHARR,TX,US,DORAL,FL,US,LTL,ODFL,311.41,1522,0.21
RICHMOND,VA,US,JEFFERSON,GA,US,TL,AFXN,1148.08,459,2.5
RICHMOND,VA,US,WILMINGTON,MA,US,LTL,ODFL,199.63,545,0.37
GRAND RAPIDS,MI,US,REDLANDS,CA,US,TL,RBTW,3362.25,2131.52,1.58
GRAND RAPIDS,MI,US,GILBERT,AZ,US,TL,RBTW,3987.98,1820.22,2.18
ELWOOD,IL,US,NEWTON,NC,US,LTL,ODFL,322.65,697,0.47
ELWOOD,IL,US,KILGORE,TX,US,LTL,ODFL,184.45,837,0.22
ELWOOD,IL,US,FRIDLEY,MN,US,TL,SCNN,1239.11,424.33,2.99
ELWOOD,IL,US,SIOUX FALLS,SD,US,LTL,ODFL,186.65,557.23,0.34
ELWOOD,IL,US,FALL RIVER,MA,US,LTL,ODFL,545.26,992.29,0.54
ELWOOD,IL,US,LACEY,WA,US,TL,RBTW,4220.09,2047,2.05
ELWOOD,IL,US,PRESCOTT VALLEY,AZ,US,LTL,ODFL,565.04,1620,0.34
ELWOOD,IL,US,VILLA RICA,GA,US,LTL,ODFL,331.54,676.24,0.49
ELWOOD,IL,US,GREENFIELD,IN,US,TL,RBTW,765.77,207,3.68
ELWOOD,IL,US,BLOOMINGTON,IN,US,LTL,ODFL,134.7,221,0.6
ELWOOD,IL,US,CLACKAMAS,OR,US,PARCEL,FDEG,5081.9,2080,2.4
ELWOOD,IL,US,PLEASANT PRAIRIE,WI,US,TL,MEIJ,4979.77,91,54.86
ELWOOD,IL,US,HOWARD BEACH,NY,US,LTL,ODFL,128.8,831,0.16
ELWOOD,IL,US,SUFFOLK,VA,US,LTL,ODFL,134.09,863,0.16
ELWOOD,IL,US,WACO,TX,US,LTL,ODFL,206.19,975,0.21
ELWOOD,IL,US,MAUMELLE,AR,US,LTL,ODFL,179.95,604,0.3
ELWOOD,IL,US,OSWEGO,IL,US,TL,RBTW,378.86,33,11.5
ELWOOD,IL,US,ALACHUA,FL,US,LTL,ODFL,571.33,993,0.58
ELWOOD,IL,US,ATLANTIC CITY,NJ,US,LTL,ODFL,467.65,826,0.56
ELWOOD,IL,US,KITTY HAWK,NC,US,LTL,ODFL,365.56,940,0.39
ELWOOD,IL,US,WINDSOR,WI,US,LTL,ODFL,143.01,164.62,0.88
ELWOOD,IL,US,SHELBY,IA,US,LTL,ODFL,227.2,406,0.56
ELWOOD,IL,US,HATTIESBURG,MS,US,LTL,ODFL,346.6,788,0.43
ELWOOD,IL,US,JOLIET,IL,US,LTL,DAFG,172.14,15,11.86
ELWOOD,IL,US,CLEVELAND,OH,US,LTL,ODFL,147.96,361,0.41
ELWOOD,IL,US,PHOENIX,AZ,US,TL,BNCH,4840.1,1643,3.04
ELWOOD,IL,US,SAN BERNARDINO,CA,US,TL,RBTW,3284.36,1940,1.67
ELWOOD,IL,US,SPARKS,NV,US,LTL,ODFL,664.31,1875,0.36
ELWOOD,IL,US,HOPKINS,MN,US,LTL,ODFL,213.72,428.56,0.5
ELWOOD,IL,US,LEBANON,TN,US,TL,LRGR,1296.4,456,2.87
ELWOOD,IL,US,BLAIR,NE,US,LTL,ODFL,359.2,443,0.8
ELWOOD,IL,US,CHESAPEAKE,VA,US,LTL,ODFL,924.45,879,1.06
ELWOOD,IL,US,MOUNT VERNON,IL,US,LTL,ODFL,133.05,246,0.54
ELWOOD,IL,US,SHELBY TOWNSHIP,MI,US,TL,RBTW,1037.77,321,3.23
ELWOOD,IL,US,PENNS GROVE,NJ,US,LTL,ODFL,380.8,768.67,0.49
ELWOOD,IL,US,GLENVIEW,IL,US,LTL,ODFL,138.9,59,2.37
ELWOOD,IL,US,LA GRANGE,GA,US,TL,RBTW,1937.85,727.6,2.66
ELWOOD,IL,US,MOUNT PLEASANT,IA,US,TL,RBTW,782.55,220,3.57
ELWOOD,IL,US,SPRING VALLEY,IL,US,TL,HOSD,589.6,66,8.94
ELWOOD,IL,US,AURORA,CO,US,LTL,ODFL,677.04,972,0.7
ELWOOD,IL,US,DECORAH,IA,US,LTL,ODFL,166.88,290,0.57
ELWOOD,IL,US,LOLO,MT,US,LTL,ODFL,194.81,1548,0.13
ELWOOD,IL,US,JAMESTOWN,NC,US,LTL,ODFL,486.87,711,0.72
ELWOOD,IL,US,HANOVER TWP,PA,US,LTL,EXLA,590.65,700,0.85
ELWOOD,IL,US,STOCKBRIDGE,GA,US,LTL,ODFL,266.27,699,0.38
RICHMOND,VA,US,ROBESONIA,PA,US,LTL,ODFL,191.83,248.67,0.78
RICHMOND,VA,US,SHIPPENSBURG,PA,US,LTL,EXLA,398.37,200.84,1.98
RICHMOND,VA,US,FALL RIVER,MA,US,TL,AEQC,2093.66,522.73,3.99
RICHMOND,VA,US,DUBLIN,GA,US,LTL,ODFL,535.35,528.85,1.01
RICHMOND,VA,US,LAKELAND,FL,US,TL,RBTW,1871.43,790,2.38
RICHMOND,VA,US,PLAINFIELD,CT,US,TL,BNCH,4990.2,477.2,10.48
RICHMOND,VA,US,CHAMBERSBURG,PA,US,TL,BGXP,763.03,191,4
RICHMOND,VA,US,CHAMBERSBURG,PA,US,LTL,ODFL,224.39,191,1.14
RICHMOND,VA,US,SPARTANBURG,SC,US,TL,RBTW,744.79,344.6,2.14
RICHMOND,VA,US,WALTON,KY,US,LTL,ODFL,318.69,513.36,0.62
RICHMOND,VA,US,BLACK MOUNTAIN,NC,US,LTL,ODFL,334.95,344.25,0.98
RICHMOND,VA,US,DUPONT,WA,US,TL,RBTW,6175.64,2781,2.22
RICHMOND,VA,US,GROVEPORT,OH,US,TL,BGXP,1206.24,457,2.66
RICHMOND,VA,US,FARMINGDALE,NY,US,LTL,ODFL,299.7,360.38,0.84
RICHMOND,VA,US,FARMINGDALE,NY,US,TL,RBTW,1386.11,360.4,3.83
RICHMOND,VA,US,JACKSONVILLE,FL,US,LTL,ODFL,378.06,597,0.63
RICHMOND,VA,US,SOUTH BOSTON,VA,US,LTL,ODFL,285.17,110,2.56
RICHMOND,VA,US,TIPP CITY,OH,US,TL,MEIJ,4922.44,509,9.82
RICHMOND,VA,US,BURLINGTON,NJ,US,TL,AFXN,1208.77,258.29,4.66
RICHMOND,VA,US,LIVONIA,MI,US,LTL,ODFL,815.33,603,1.36
RICHMOND,VA,US,MADISON,AL,US,TL,RBTW,1320.66,637.56,2.08
RICHMOND,VA,US,PEMBROKE,NH,US,LTL,ODFL,207.6,582.83,0.35
RICHMOND,VA,US,KANSAS CITY,KS,US,LTL,ODFL,691.78,1060.5,0.67
RICHMOND,VA,US,AUBURNDALE,FL,US,LTL,ODFL,586.68,783,0.75
RICHMOND,VA,US,KERNERSVILLE,NC,US,TL,AEQC,690.61,196,3.52
RICHMOND,VA,US,GREENVILLE,SC,US,LTL,ODFL,139.1,361.22,0.39
RICHMOND,VA,US,PLAINVIEW,TX,US,LTL,ODFL,521.7,1552.71,0.34
RICHMOND,VA,US,CULLMAN,AL,US,TL,LRGR,1568.41,651.58,2.39
RICHMOND,VA,US,MARCY,NY,US,LTL,ODFL,528.61,489.57,1.08
RICHMOND,VA,US,BUCKEYE,AZ,US,PARCEL,FDEG,4992.3,2251,2.22
RICHMOND,VA,US,ALACHUA,FL,US,TL,LRGR,1840.45,669,2.76
RICHMOND,VA,US,TOWNER,ND,US,LTL,ODFL,152.86,1638,0.09
RICHMOND,VA,US,DEER PARK,NY,US,LTL,ODFL,147.08,368,0.41
RICHMOND,VA,US,CHIPPEWA FALLS,WI,US,LTL,ODFL,437.47,1081.8,0.4
RICHMOND,VA,US,HAMPTON,GA,US,TL,RBTW,1170.96,539.46,2.16
SUMNER,WA,US,RIALTO,CA,US,LTL,ODFL,264.25,1151,0.22
SUMNER,WA,US,FRENCH CAMP,CA,US,TL,RBTW,1410.8,773,1.8
SUMNER,WA,US,PHOENIX,AZ,US,LTL,ODFL,322.62,1391.17,0.23
SUMNER,WA,US,DUPONT,WA,US,LTL,ODFL,163.5,23,7.24
SUMNER,WA,US,SPOKANE,WA,US,TL,RBTW,1028.22,287,3.58
LANCASTER,TX,US,STOCKTON,CA,US,TL,RBTW,3111.33,1672,1.83
LANCASTER,TX,US,MIDWAY,GA,US,LTL,ODFL,301.83,968.09,0.31
LANCASTER,TX,US,ROMEOVILLE,IL,US,LTL,ODFL,510.88,904,0.55
LANCASTER,TX,US,SCHERTZ,TX,US,TL,LRGR,777.06,249,3.11
LANCASTER,TX,US,NEW BRAUNFELS,TX,US,LTL,ODFL,309.24,233,1.32
LANCASTER,TX,US,SEALY,TX,US,TL,RBTW,662.17,230,2.87
LANCASTER,TX,US,BYHALIA,MS,US,LTL,ODFL,358.4,489,0.75
LANCASTER,TX,US,COPPELL,TX,US,LTL,ODFL,227.9,28.76,8
LANCASTER,TX,US,LOVELAND,CO,US,LTL,ODFL,655.95,833.33,0.79
LANCASTER,TX,US,CHAMBERSBURG,PA,US,LTL,ODFL,455.21,1333.64,0.34
LANCASTER,TX,US,BUCKEYE,AZ,US,LTL,ODFL,404.22,1036,0.39
LANCASTER,TX,US,DALLAS,TX,US,LTL,AACT,80.69,13,6.2
LANCASTER,TX,US,CRANBURY,NJ,US,LTL,ODFL,884.84,1505,0.57
LANCASTER,TX,US,HOUSTON,TX,US,LTL,ODFL,179.93,233.35,0.78
LANCASTER,TX,US,TYLER,TX,US,TL,DNGS,588.7,100,5.88
LANCASTER,TX,US,GRAIN VALLEY,MO,US,LTL,ABFS,482.86,512.69,0.95
LANCASTER,TX,US,FORNEY,TX,US,LTL,ODFL,183.55,26,7.07
LANCASTER,TX,US,GREENVILLE,TN,US,TL,RBTW,2052.98,677,2.9
LANCASTER,TX,US,MADISON,AL,US,LTL,ODFL,418.85,663.78,0.63
LANCASTER,TX,US,REPUBLIC,MO,US,LTL,ODFL,431.99,417.38,1.05
LANCASTER,TX,US,PLAINVIEW,TX,US,TL,LRGR,1181.31,342.44,3.45
LANCASTER,TX,US,BROOKHAVEN,MS,US,PARCEL,FDEG,4845.5,439,11.38
LANCASTER,TX,US,BENTONVILLE,AR,US,TL,USIT,925.74,344.76,2.69
LANCASTER,TX,US,SOUTHAVEN,MS,US,TL,RBTW,1097.49,471,2.34
REDLANDS,CA,US,MIDLOTHIAN,TX,US,LTL,ODFL,527.12,1303,0.4
REDLANDS,CA,US,PLAINFIELD,IN,US,LTL,ODFL,264.93,1966,0.13
REDLANDS,CA,US,ROCKLIN,CA,US,LTL,ODFL,310.28,468.76,0.66
REDLANDS,CA,US,SAN BERNARDINO,CA,US,LTL,ODFL,211.16,10,20.71
REDLANDS,CA,US,KANSAS CITY,KS,US,LTL,ODFL,663.86,1503,0.44
REDLANDS,CA,US,NEW BRAUNFELS,TX,US,LTL,ODFL,433.2,1268.4,0.34
REDLANDS,CA,US,TRACY,CA,US,TL,RBTW,1347.38,384,3.5
